CaseID;Document;Title;PreventiveMeasures;Incident;ReactiveMeasures
Case2885;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;VisitorThreat;
Case2886;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;DeathOfManyPersons;
Case2887;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;SafetyAtWork;
Case2888;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;ParticipantThreat;
Case2889;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;BombThreat;
Case2890;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;DesignBasisAccident;
Case2891;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;BreakdownVehicles;
Case2892;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;DamageToPersons;
Case2893;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;Duplication;
Case2894;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;SelfProtection;
Case2895;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;Radiation;
Case2896;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;PortableBuilding;
Case2897;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;ExceedingSafetyLimit;
Case2898;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;BombExplosion;
Case2899;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;Conflicts;
Case2900;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;StructuralAnalysis;
Case2901;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;DataProtection;
Case2902;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;Explosion;
Case2903;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;ExceedingParameters;
Case2904;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;AccessRestrictedAreas;
Case2905;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;Wastefulness;
Case2906;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;FailureOfSafetySystem;
Case2907;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;SecurityRegulationsDisregard;
Case2908;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;ReligiousIntentionalDisturbance;
Case2909;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;AffectedSafetySystems;
Case2910;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;ScheduleAnomaly;
Case2911;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;MissingPeople;
Case2912;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;PoliticalIntentionalDisturbance;
Case2913;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;BlockadeCrossing;
Case2914;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;TechnicalThreat;
Case2915;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;LiquidEmission;
Case2916;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;BurningVehicle;
Case2917;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;ExternalThreat;
Case2918;REGDOC2-1-2-safety-culture-final-eng.pdf.txt;tempTitle;;TrafficAccident;
Case2919;P211_e.pdf.txt;tempTitle;;InternalThreat;
Case2920;P211_e.pdf.txt;tempTitle;;SicknessOfFewPersons;
Case2921;P211_e.pdf.txt;tempTitle;;Compliance;
Case2922;P211_e.pdf.txt;tempTitle;;SafetySystemsBlackout;
Case2923;P211_e.pdf.txt;tempTitle;;SicknessOfManyPersons;
Case2924;P211_e.pdf.txt;tempTitle;;BeyondDesignBasisAccident;
Case2925;P211_e.pdf.txt;tempTitle;;ExcessiveNumberOfInjuries;
Case2926;P211_e.pdf.txt;tempTitle;;InformationBlackout;
Case2927;P211_e.pdf.txt;tempTitle;;DivergenceFromProcedure;
Case2928;P211_e.pdf.txt;tempTitle;;DeathOfManyPersons;
Case2929;P211_e.pdf.txt;tempTitle;;SafetyAtWork;
Case2930;P211_e.pdf.txt;tempTitle;;DesignBasisAccident;
Case2931;P211_e.pdf.txt;tempTitle;;DamageToPersons;
Case2932;P211_e.pdf.txt;tempTitle;;AccessRestrictedAreas;
Case2933;P211_e.pdf.txt;tempTitle;;SecurityRegulationsDisregard;
Case2934;P211_e.pdf.txt;tempTitle;;AffectedSafetySystems;
Case2935;G206_e.pdf.txt;tempTitle;;Fire;
Case2936;G206_e.pdf.txt;tempTitle;;WaterBlackout;
Case2937;G206_e.pdf.txt;tempTitle;;SevereAccident;
Case2938;G206_e.pdf.txt;tempTitle;;HazardousEmission;
Case2939;G206_e.pdf.txt;tempTitle;;IntentionalDisturbance;
Case2940;G206_e.pdf.txt;tempTitle;;SicknessOfFewPersons;
Case2941;G206_e.pdf.txt;tempTitle;;Cancellation;
Case2942;G206_e.pdf.txt;tempTitle;;Compliance;
Case2943;G206_e.pdf.txt;tempTitle;;ElectricalBlackout;
Case2944;G206_e.pdf.txt;tempTitle;;ConstructionThreat;
Case2945;G206_e.pdf.txt;tempTitle;;GasEmission;
Case2946;G206_e.pdf.txt;tempTitle;;GasExplosion;
Case2947;G206_e.pdf.txt;tempTitle;;SafetySystemsBlackout;
Case2948;G206_e.pdf.txt;tempTitle;;PrivacyProtection;
Case2949;G206_e.pdf.txt;tempTitle;;DisturbingVehicles;
Case2950;G206_e.pdf.txt;tempTitle;;FallingHazard;
Case2951;G206_e.pdf.txt;tempTitle;;Delay;
Case2952;G206_e.pdf.txt;tempTitle;;SicknessOfManyPersons;
Case2953;G206_e.pdf.txt;tempTitle;;BeyondDesignBasisAccident;
Case2954;G206_e.pdf.txt;tempTitle;;ParkingVehicles;
Case2955;G206_e.pdf.txt;tempTitle;;ExcessiveNumberOfInjuries;
Case2956;G206_e.pdf.txt;tempTitle;;InformationBlackout;
Case2957;G206_e.pdf.txt;tempTitle;;StructuralCollapse;
Case2958;G206_e.pdf.txt;tempTitle;;DivergenceFromProcedure;
Case2959;G206_e.pdf.txt;tempTitle;;Vehicles;
Case2960;G206_e.pdf.txt;tempTitle;;WaterNearness;
Case2961;G206_e.pdf.txt;tempTitle;;VehicleRampage;
Case2962;G206_e.pdf.txt;tempTitle;;PeopleCrossing;
Case2963;G206_e.pdf.txt;tempTitle;;ProtectionOfMinors;
Case2964;G206_e.pdf.txt;tempTitle;;DeathOfManyPersons;
Case2965;G206_e.pdf.txt;tempTitle;;SafetyAtWork;
Case2966;G206_e.pdf.txt;tempTitle;;Flood;
Case2967;G206_e.pdf.txt;tempTitle;;DesignBasisAccident;
Case2968;G206_e.pdf.txt;tempTitle;;BreakdownVehicles;
Case2969;G206_e.pdf.txt;tempTitle;;DamageToPersons;
Case2970;G206_e.pdf.txt;tempTitle;;SelfProtection;
Case2971;G206_e.pdf.txt;tempTitle;;PortableBuilding;
Case2972;G206_e.pdf.txt;tempTitle;;ExceedingSafetyLimit;
Case2973;G206_e.pdf.txt;tempTitle;;StructuralAnalysis;
Case2974;G206_e.pdf.txt;tempTitle;;DataProtection;
Case2975;G206_e.pdf.txt;tempTitle;;ExceedingParameters;
Case2976;G206_e.pdf.txt;tempTitle;;WaterDamage;
Case2977;G206_e.pdf.txt;tempTitle;;AccessRestrictedAreas;
Case2978;G206_e.pdf.txt;tempTitle;;Wastefulness;
Case2979;G206_e.pdf.txt;tempTitle;;SecurityRegulationsDisregard;
Case2980;G206_e.pdf.txt;tempTitle;;ReligiousIntentionalDisturbance;
Case2981;G206_e.pdf.txt;tempTitle;;AffectedSafetySystems;
Case2982;G206_e.pdf.txt;tempTitle;;PoliticalIntentionalDisturbance;
Case2983;G206_e.pdf.txt;tempTitle;;BlockadeCrossing;
Case2984;G206_e.pdf.txt;tempTitle;;TechnicalThreat;
Case2985;G206_e.pdf.txt;tempTitle;;LiquidEmission;
Case2986;G206_e.pdf.txt;tempTitle;;BurningVehicle;
Case2987;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;Fire;
Case2988;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;InternalThreat;
Case2989;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;IntentionalDisturbance;
Case2990;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;SicknessOfFewPersons;
Case2991;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;ElectricalBlackout;
Case2992;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;ConstructionThreat;
Case2993;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;SafetySystemsBlackout;
Case2994;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;PrivacyProtection;
Case2995;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;ObjectThrowing;
Case2996;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;SicknessOfManyPersons;
Case2997;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;BeyondDesignBasisAccident;
Case2998;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;ExcessiveNumberOfInjuries;
Case2999;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;SuspiciousObject;
Case3000;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;InformationBlackout;
Case3001;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;StructuralCollapse;
Case3002;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;HighTemperature;
Case3003;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;DivergenceFromProcedure;
Case3004;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;HumanStampede;
Case3005;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;MissingObjects;
Case3006;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;PeopleCrossing;
Case3007;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;HumanCongestion;
Case3008;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;FireAlarm;
Case3009;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;ProtectionOfMinors;
Case3010;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;DeathOfManyPersons;
Case3011;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;SafetyAtWork;
Case3012;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;DesignBasisAccident;
Case3013;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;DamageToPersons;
Case3014;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;Duplication;
Case3015;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;SelfProtection;
Case3016;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;Radiation;
Case3017;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;StructuralAnalysis;
Case3018;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;DataProtection;
Case3019;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;AccessRestrictedAreas;
Case3020;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;Wastefulness;
Case3021;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;SecurityRegulationsDisregard;
Case3022;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;ReligiousIntentionalDisturbance;
Case3023;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;AffectedSafetySystems;
Case3024;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;MissingPeople;
Case3025;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;PoliticalIntentionalDisturbance;
Case3026;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;SoundVolume;
Case3027;REGDOC_2_1_1_Management_System.pdf.txt;tempTitle;;TechnicalThreat;
Case3028;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;Fire;
Case3029;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;WaterBlackout;
Case3030;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;InternalThreat;
Case3031;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;SevereAccident;
Case3032;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;HazardousEmission;
Case3033;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;IntentionalDisturbance;
Case3034;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;WeatherIncident;
Case3035;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;SicknessOfFewPersons;
Case3036;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;Cancellation;
Case3037;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;ElectricalBlackout;
Case3038;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;ConstructionThreat;
Case3039;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;GasEmission;
Case3040;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;InfrastructuralThreat;
Case3041;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;SafetySystemsBlackout;
Case3042;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;PrivacyProtection;
Case3043;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;DisturbingVehicles;
Case3044;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;FallingHazard;
Case3045;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;Delay;
Case3046;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;ObjectThrowing;
Case3047;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;SicknessOfManyPersons;
Case3048;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;BeyondDesignBasisAccident;
Case3049;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;ParkingVehicles;
Case3050;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;ExcessiveNumberOfInjuries;
Case3051;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;SuspiciousObject;
Case3052;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;LowTemperature;
Case3053;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;InformationBlackout;
Case3054;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;StructuralCollapse;
Case3055;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;HighTemperature;
Case3056;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;AnticipatedIncident;
Case3057;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;TrafficNearness;
Case3058;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;DivergenceFromProcedure;
Case3059;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;Vehicles;
Case3060;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;HumanStampede;
Case3061;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;MissingObjects;
Case3062;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;WaterNearness;
Case3063;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;VehicleRampage;
Case3064;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;HumanCongestion;
Case3065;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;FireAlarm;
Case3066;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;ProtectionOfMinors;
Case3067;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;DeathOfManyPersons;
Case3068;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;SafetyAtWork;
Case3069;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;ParticipantThreat;
Case3070;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;DesignBasisAccident;
Case3071;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;BreakdownVehicles;
Case3072;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;DamageToPersons;
Case3073;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;SelfProtection;
Case3074;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;Radiation;
Case3075;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;PortableBuilding;
Case3076;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;ExceedingSafetyLimit;
Case3077;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;StructuralAnalysis;
Case3078;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;DataProtection;
Case3079;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;ExceedingParameters;
Case3080;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;WaterDamage;
Case3081;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;AccessRestrictedAreas;
Case3082;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;Wastefulness;
Case3083;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;SecurityRegulationsDisregard;
Case3084;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;ReligiousIntentionalDisturbance;
Case3085;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;AffectedSafetySystems;
Case3086;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;ScheduleAnomaly;
Case3087;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;PoliticalIntentionalDisturbance;
Case3088;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;SoundVolume;
Case3089;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;TechnicalThreat;
Case3090;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;LiquidEmission;
Case3091;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;BurningVehicle;
Case3092;REGDOC-3-3-1-Financial-Guarantees-for-Decomissioning-draft-eng.pdf.txt;tempTitle;;ExternalThreat;
Case3093;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;Fire;
Case3094;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;InternalThreat;
Case3095;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;SevereAccident;
Case3096;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;HazardousEmission;
Case3097;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;SicknessOfFewPersons;
Case3098;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;Compliance;
Case3099;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;ConstructionThreat;
Case3100;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;GasEmission;
Case3101;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;InfrastructuralThreat;
Case3102;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;SafetySystemsBlackout;
Case3103;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;PrivacyProtection;
Case3104;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;DisturbingVehicles;
Case3105;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;FallingHazard;
Case3106;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;ObjectThrowing;
Case3107;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;SicknessOfManyPersons;
Case3108;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;BeyondDesignBasisAccident;
Case3109;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;ParkingVehicles;
Case3110;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;TrafficObstacles;
Case3111;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;SuspiciousObject;
Case3112;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;InformationBlackout;
Case3113;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;AnticipatedIncident;
Case3114;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;TrafficStoppage;
Case3115;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;TrafficNearness;
Case3116;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;DivergenceFromProcedure;
Case3117;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;Vehicles;
Case3118;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;HumanStampede;
Case3119;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;MissingObjects;
Case3120;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;VehicleRampage;
Case3121;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;HumanCongestion;
Case3122;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;FireAlarm;
Case3123;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;ProtectionOfMinors;
Case3124;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;DeathOfManyPersons;
Case3125;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;SafetyAtWork;
Case3126;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;TrafficJam;
Case3127;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;Flood;
Case3128;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;DesignBasisAccident;
Case3129;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;BreakdownVehicles;
Case3130;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;DamageToPersons;
Case3131;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;SelfProtection;
Case3132;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;Radiation;
Case3133;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;PortableBuilding;
Case3134;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;ExceedingSafetyLimit;
Case3135;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;StructuralAnalysis;
Case3136;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;DataProtection;
Case3137;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;ExceedingParameters;
Case3138;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;AccessRestrictedAreas;
Case3139;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;Wastefulness;
Case3140;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;SecurityRegulationsDisregard;
Case3141;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;AffectedSafetySystems;
Case3142;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;PoliticalIntentionalDisturbance;
Case3143;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;SoundVolume;
Case3144;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;TechnicalThreat;
Case3145;REGDOC-3-2-1-Public-Information-and-Disclosure-eng.pdf.txt;tempTitle;;LiquidEmission;
